Zip Code,Median Household income 
85209,64250
85210,43041
85212,84095
85213,65911
85215,82336
85224,75745
85225,61378
85226,88491
85233,90776
85234,84855
85248,83483
85249,110152
85250,77047
85251,70883
85253,203355
85254,103245
85255,138143
85256,37721
85257,65355
85258,101954
85259,131616
85260,108177
85262,140845
85263,75667
85264,48036
85266,123750
85268,90546
85281,41888
85282,63555
85283,64688
85284,124648
85286,108594
85295,99649
85296,92769
85297,101439
85298,105232
85301,29816
85302,51598
85303,53299
85304,65424
85305,72090
85306,63610
85307,53750
85308,81660
85309,-
85310,101065
85320,26591
85321,38475
85322,33611
85323,50486
85324,46250
85325,50739
85326,56616
85328,41250
85331,108591
85332,50357
85333,42279
85334,61761
85335,50483
85336,45417
85337,30563
85338,72687
85339,68693
85340,90551
85341,-
85342,48800
85343,-
85344,39803
85345,51139
85346,45204
85347,36792
85348,41417
85349,32802
85350,35104
85351,47901
85352,30556
85353,56667
85354,55472
85355,95098
85356,49125
85357,40221
85360,48750
85361,58157
85362,46250
85363,51798
85364,42982
85365,57343
85367,56557
85371,18618
85373,63047
85374,58718
85375,60440
85377,93898
85379,78420
85381,86016
85382,75748
85383,108174
85387,71712
85388,74339
85390,57727
85392,71205
85395,93145
85396,81054
85501,43538
85530,30109
85531,88839
85533,44519
85534,45922
85535,-
85536,51757
85539,50201
85540,80379
85541,51386
85542,42394
85543,66090
85544,65676
85545,37014
85546,60833
85550,35064
85551,65882
85552,64000
85553,51616
85554,47679
85601,37500
85602,50226
85603,41949
85605,36528
85606,48971
85607,34362
85608,-
85609,-
85610,42778
85611,75104
85613,61667
85614,63353
85615,64195
85616,55466
85617,51250
85618,34808
85619,-
85620,22721
85621,33528
85622,65824
85623,61533
85624,47188
85625,52656
85626,18614
85627,77917
85629,72178
85630,58333
85631,45787
85632,63125
85633,138333
85634,30742
85635,59578
85637,79167
85638,40551
85640,48029
85641,88407
85643,54973
85645,46701
85646,50462
85648,49060
85650,81471
85653,62810
85654,-
85658,83772
85701,51429
85704,69375
85705,32218
85706,33931
85707,-
85708,49841
85710,55576
85711,46973
85712,40270
85713,39754
85714,29595
85715,71486
85716,45786
85718,117619
85719,51860
85723,-
85724,-
85726,-
85730,54441
85735,47131
85736,46875
85737,90679
85739,71261
85741,59951
85742,77664
85743,76777
85745,62543
85746,42490
85747,85403
85748,85182
85749,95482
85750,98168
85755,96481
85756,48663
85757,58224
85901,50151
85911,22279
85912,45433
85920,81932
85922,55938
85923,-
85924,42566
85925,64643
85926,55500
85927,99091
85928,30842
85929,53258
85930,29688
85931,48750
85932,-
85933,43194
85934,59531
85935,64952
85936,46901
85937,53443
85938,50221
85939,58229
85940,69219
85941,29015
85942,-
86001,80473
86003,-
86004,70482
86011,-
86015,61026
86016,13500
86017,-
86018,61705
86020,34583
86021,44000
86022,57986
86023,-
86024,80781
86025,58661
86028,-
86029,-
86030,43947
86031,20185
86032,52097
86033,26858
86034,22404
86035,41875
86036,38833
86038,-
86039,28393
86040,62445
86042,35250
86043,33875
86044,28214
86045,42865
86046,54316
86047,33413
86052,-
86053,35865
86054,37639
86301,60332
86303,65232
86305,72367
86313,-
86314,51090
86315,60447
86320,31122
86321,83750
86322,47237
86323,53314
86324,54006
86325,62179
86326,46719
86327,59801
86329,49050
86331,58542
86332,44943
86333,43415
86334,46887
86335,57366
86336,71045
86337,38041
86338,53938
86343,61500
86351,69088
86401,55829
86403,46603
86404,53546
86406,54375
86409,42328
86411,38864
86413,40304
86426,54120
86429,58316
86431,-
86432,46954
86433,-
86434,37868
86435,-
86436,40625
86437,-
86438,23365
86440,47689
86441,41033
86442,41815
86443,-
86444,-
86445,30729
86502,25250
86503,31103
86504,26531
86505,27378
86506,33438
86507,33816
86508,32875
86510,28316
86511,44625
86512,26116
86514,29808
86515,38711
86520,26438
86535,26375
86538,36518
86540,16625
86544,34875
86545,32262
86547,27955
86556,33229
87001,52688
87002,41966
87004,52917
87005,84212
87006,78846
87007,38750
87008,89722
87010,58580
87011,48750
87012,56818
87013,29135
87014,-
87015,63015
87016,37246
87017,49688
87018,20781
87020,44715
87021,37763
87022,45313
87023,83438
87024,36591
87025,88611
87026,36406
87027,31406
87028,-
87029,21424
87031,50703
87032,-
87034,37692
87035,50194
87036,68598
87037,18594
87038,38365
87040,53000
87041,48472
87042,56385
87043,101644
87044,41000
87045,27188
87046,63958
87047,97431
87048,90104
87049,40565
87051,64485
87052,38125
87053,40938
87056,52156
87059,84338
87061,-
87062,61850
87063,32857
87064,"2,500-"
87068,61607
87070,-
87072,47500
87083,59844
87102,33971
87104,47527
87105,44006
87106,57665
87107,54677
87108,32126
87109,63166
87110,68045
87111,82792
87112,60590
87113,85481
87114,74453
87116,70869
87117,-
87120,74529
87121,41612
87122,130275
87123,53361
87124,69072
87144,73306
87301,57791
87305,32143
87310,33036
87311,30543
87312,36250
87313,33345
87315,50129
87316,29241
87317,-
87319,30250
87320,39500
87321,46471
87322,43438
87323,23798
87325,32500
87326,31000
87327,34023
87328,23333
87347,74444
87357,31786
87364,27500
87375,31406
87401,56424
87402,83667
87410,63224
87412,48831
87413,61486
87415,65625
87416,50444
87417,67472
87418,84583
87419,-
87420,40508
87421,61923
87455,26932
87461,24091
87499,35000
87501,86733
87505,72092
87506,88715
87507,51772
87508,83110
87510,80893
87511,52792
87512,-
87513,80391
87514,-
87515,41250
87516,-
87517,-
87518,-
87519,-
87520,47857
87521,22067
87522,55924
87523,-
87524,-
87525,108750
87527,40598
87528,41458
87529,47353
87530,47321
87531,38173
87532,47592
87533,33750
87535,70972
87537,37076
87538,72105
87539,-
87540,68629
87543,24545
87544,127500
87548,-
87549,47500
87551,29224
87552,49276
87553,34188
87554,-
87556,41082
87557,46772
87558,85000
87560,26439
87562,-
87564,55035
87565,44087
87566,45231
87567,38333
87569,-
87571,43512
87573,-
87574,-
87575,59650
87577,-
87578,-
87579,42609
87580,-
87581,-
87582,141982
87583,-
87701,42722
87710,54853
87711,-
87712,-
87713,-
87714,49286
87715,29615
87718,46190
87722,-
87723,-
87724,-
87728,36458
87729,48438
87730,-
87731,-
87732,27000
87733,51667
87734,30536
87735,-
87736,-
87740,48063
87742,48779
87743,45938
87745,59609
87746,"250,000+"
87747,48875
87749,-
87750,-
87752,36389
87753,-
87801,37813
87820,-
87821,39293
87823,-
87824,-
87825,40313
87827,26964
87828,-
87829,34674
87830,45083
87831,92941
87832,48352
87901,41406
87930,32188
87931,31357
87933,-
87935,41500
87936,34018
87937,22340
87939,-
87940,55776
87941,-
87942,43188
87943,47821
88001,33713
88002,47169
88003,-
88004,-
88005,57160
88007,56960
88008,51410
88009,-
88011,65556
88012,50504
88020,50208
88021,31535
88022,46053
88023,48651
88024,39054
88025,-
88026,41193
88027,36250
88028,50417
88029,16090
88030,37057
88032,-
88033,-
88034,-
88038,45227
88039,81023
88040,-
88041,39958
88042,88621
88043,40870
88044,44032
88045,40156
88046,47740
88047,74821
88048,35142
88049,73370
88051,-
88052,-
88053,-
88055,-
88056,55781
88061,52727
88063,28308
88065,56429
88072,26014
88081,28488
88101,48756
88103,-
88112,48750
88113,29375
88114,-
88115,-
88116,53750
88118,50625
88119,57000
88120,47500
88121,-
88124,59583
88125,-
88126,151000
88130,41641
88132,58125
88134,-
88135,41016
88136,-
88201,70308
88203,42876
88210,70417
88220,68427
88230,43929
88231,61750
88232,42845
88240,62862
88242,85909
88250,78152
88252,54750
88253,64712
88254,-
88255,-
88256,38203
88260,59876
88262,-
88263,-
88264,-
88265,81563
88267,48359
88268,-
88301,56304
88310,53998
88311,39762
88312,74853
88314,-
88316,39325
88317,65395
88318,65625
88321,24688
88323,-
88324,-
88325,61507
88330,41250
88336,24340
88337,51875
88338,142679
88339,51989
88340,30743
88341,53750
88342,-
88343,-
88344,-
88345,47612
88346,43487
88347,32250
88348,-
88349,-
88350,-
88351,29643
88352,44806
88353,35000
88354,-
88355,-
88401,35625
88410,-
88411,56667
88414,29750
88415,45156
88416,-
88417,-
88418,52143
88419,-
88421,-
88422,-
88424,71250
88426,51705
88427,71250
88430,107250
88431,-
88434,80750
88435,39023
88436,-
89001,52440
89002,82186
89003,53973
89004,187500
89005,67183
89007,57125
89008,59583
89010,44750
89011,68539
89012,85224
89013,40694
89014,61714
89015,59414
89017,-
89018,55958
89019,56544
89020,51446
89021,87897
89022,-
89025,70278
89026,-
89027,54384
89029,42993
89030,33118
89031,65027
89032,57653
89039,33542
89040,61188
89042,60709
89043,52500
89044,89491
89045,103750
89046,39643
89047,-
89048,45629
89049,60699
89052,88973
89054,-
89060,49069
89061,70396
89074,80591
89081,59991
89084,81665
89085,86635
89086,54907
89101,30757
89102,36412
89103,43698
89104,38953
89106,36250
89107,45633
89108,47097
89109,60348
89110,46691
89113,73502
89115,36839
89117,67461
89118,55221
89119,37462
89120,60129
89121,45247
89122,50985
89123,71379
89124,82446
89128,62051
89129,76919
89130,68592
89131,88234
89134,80952
89135,103125
89138,115028
89139,73958
89141,87257
89142,53733
89143,86371
89144,90088
89145,66968
89146,51278
89147,59211
89148,67121
89149,77185
89156,47736
89161,-
89166,80181
89169,33781
89178,81606
89179,78225
89183,68766
89191,-
89301,72096
89310,105875
89311,76477
89314,46125
89316,110833
89317,55104
89318,52202
89319,64911
89402,-
89403,64756
89404,-
89405,-
89406,52604
89408,62290
89409,-
89410,65583
89411,155238
89412,-
89413,132692
89414,72708
89415,61250
89418,-
89419,44970
89420,-
89421,24718
89422,-
89423,77626
89424,40179
89425,52893
89426,-
89427,32969
89428,-
89429,46675
89430,89271
89431,42331
89433,49012
89434,63709
89436,85391
89438,-
89439,95250
89440,66094
89441,89554
89442,47868
89444,52442
89445,76298
89446,-
89447,46396
89448,89417
89449,63707
89450,102083
89451,107904
89460,63393
89501,46625
89502,42158
89503,63780
89506,58077
89508,73617
89509,81551
89510,69792
89511,112421
89512,41524
89519,136250
89521,90029
89523,76007
89701,55164
89702,-
89703,84648
89704,99886
89705,65404
89706,52546
89801,85955
89815,100652
89820,83646
89821,106679
89822,74097
89823,109191
89825,42887
89826,-
89828,140523
89830,-
89831,-
89832,40882
89833,67768
89834,-
89835,62171
89883,45849
90001,34504
90002,35185
90003,32011
90004,44169
90005,32295
90006,32273
90007,30421
90008,54028
90010,60651
90011,30555
90012,38946
90013,80167
90014,69344
90015,31369
90016,46312
90017,25205
90018,40044
90019,50909
90020,42059
90021,45313
90022,42886
90023,38632
90024,153047
90025,96209
90026,48724
90027,62201
90028,45905
90029,33417
90031,37796
90032,45433
90033,31595
90034,74973
90035,98792
90036,95457
90037,30633
90038,36937
90039,85052
90040,46307
90041,84535
90042,53729
90043,59111
90044,33369
90045,104973
90046,96866
90047,50817
90048,117639
90049,187197
90056,109595
90057,30412
90058,15240
90059,36358
90061,42062
90062,40974
90063,43847
90064,121746
90065,57020
90066,84067
90067,175368
90068,147083
90069,122325
90071,-
90073,-
90077,215938
90079,-
90089,-
90090,-
90094,187450
90095,-
90201,37645
90210,176094
90211,122841
90212,127986
90220,54435
90221,44436
90222,40620
90230,86230
90232,107568
90240,80862
90241,66602
90242,62689
90245,111362
90247,49671
90248,66122
90249,65099
90250,51811
90254,183097
90255,38875
90260,56970
90262,44140
90263,-
90265,158429
90266,176439
90270,37953
90272,222763
90274,197969
90275,143202
90277,124495
90278,123210
90280,46836
90290,122375
90291,104048
90292,106777
90293,120521
90301,44067
90302,46010
90303,45988
90304,38062
90305,79759
90401,98036
90402,201181
90403,135853
90404,81348
90405,118518
90501,69206
90502,75186
90503,100397
90504,91753
90505,105252
90506,-
90601,78983
90602,56810
90603,105815
90604,70265
90605,69713
90606,68161
90620,88799
90621,56808
90623,94280
90630,92200
90631,75290
90638,91417
90640,56081
90650,64504
90660,63894
90670,73296
90680,51491
90701,62723
90703,102426
90704,68015
90706,55814
90710,60886
90712,93035
90713,101325
90715,69636
90716,36148
90717,70400
90720,107321
90723,49543
90731,56770
90732,107954
90740,101098
90742,76607
90743,217625
90744,41303
90745,74198
90746,94984
90747,-
90755,71214
90802,56646
90803,117866
90804,45148
90805,47799
90806,50019
90807,89378
90808,107191
90810,53739
90813,33718
90814,79632
90815,97160
90822,-
90831,-
91001,98739
91006,102287
91007,89849
91008,138125
91010,70697
91011,178485
91016,81331
91020,84459
91024,117404
91030,117410
91040,83866
91042,64351
91046,-
91101,76442
91103,66659
91104,83207
91105,159139
91106,103573
91107,103624
91108,160690
91201,64224
91202,71765
91203,55464
91204,43859
91205,42823
91206,66078
91207,120116
91208,122110
91210,129083
91214,101566
91301,133750
91302,137259
91303,46709
91304,68106
91306,66230
91307,109177
91311,90163
91316,83287
91320,128295
91321,70119
91324,75829
91325,79268
91326,115498
91330,-
91331,55146
91335,58984
91340,55015
91342,65296
91343,59871
91344,92024
91345,72544
91350,110993
91351,77081
91352,51839
91354,124807
91355,101525
91356,84603
91360,109990
91361,137917
91362,125234
91364,115853
91367,99029
91371,-
91377,137788
91381,131366
91384,105778
91387,87706
91390,124714
91401,51840
91402,39367
91403,108651
91405,40909
91406,52602
91411,48106
91423,109521
91436,169375
91501,69494
91502,46179
91504,87980
91505,99541
91506,94242
91601,55417
91602,99412
91604,144811
91605,47677
91606,46153
91607,80559
91608,-
91701,93864
91702,63474
91706,54917
91708,85781
91709,104656
91710,77165
91711,116625
91722,76092
91723,64398
91724,90971
91730,69924
91731,37340
91732,46771
91733,43212
91737,106849
91739,112838
91740,73887
91741,104000
91744,61142
91745,84670
91746,62901
91748,66034
91750,97338
91752,71097
91754,67163
91755,53356
91759,79688
91761,66703
91762,55012
91763,55208
91764,52233
91765,98693
91766,50417
91767,56405
91768,49704
91770,47827
91773,92128
91775,88724
91776,51586
91780,71623
91784,115839
91786,60177
91789,100158
91790,77398
91791,84629
91792,73878
91801,57817
91803,66167
91901,96536
91902,103245
91905,51154
91906,60223
91910,66330
91911,55007
91913,90850
91914,129703
91915,102684
91916,102765
91917,75833
91931,-
91932,50205
