Zip Code,Median Household income
8109,70153
8110,63664
8201,62063
8202,87604
8203,72372
8204,71340
8205,70966
8210,71655
8212,62500
8215,67403
8217,-
8221,109013
8223,78587
8224,82768
8225,87156
8226,81076
8230,95083
8232,40964
8234,81681
8240,-
8241,114167
8242,67206
8243,73403
8244,61319
8246,-
8247,99063
8248,-
8251,56545
8260,50911
8270,65000
8302,51161
8310,53885
8311,64531
8312,68398
8314,78796
8316,67688
8317,81414
8318,85279
8319,100682
8320,-
8321,26250
8322,87530
8323,77054
8324,123158
8326,63802
8327,-
8328,65227
8329,67188
8330,70231
8332,57265
8340,75042
8341,33750
8343,104722
8344,71321
8345,59583
8346,80169
8348,83750
8349,48438
8350,71000
8352,83833
8353,63125
8360,50775
8361,78340
8401,29232
8402,83045
8403,124643
8406,59219
8501,117750
8502,201406
8505,93795
8510,153194
8511,80750
8512,90389
8514,100781
8515,146719
8518,64767
8520,93419
8525,116691
8527,94959
8528,-
8530,95341
8533,104917
8534,138073
8535,177431
8536,111258
8540,144204
8542,81211
8550,192231
8551,139609
8553,111688
8554,85725
8555,105556
8558,210682
8559,115182
8560,110038
8561,128289
8562,62200
8608,14886
8609,34602
8610,64743
8611,37482
8618,40797
8619,83612
8620,94807
8628,95417
8629,63094
8638,54710
8640,72031
8641,67500
8648,100930
8690,100650
8691,133960
8701,52148
8720,108750
8721,88039
8722,79777
8723,76242
8724,79656
8730,140221
8731,82907
8732,97059
8733,68586
8734,87868
8735,77283
8736,127385
8738,99444
8740,57426
8741,94402
8742,99316
8750,131949
8751,78648
8752,71797
8753,82858
8755,70419
8757,46107
8758,69954
8759,39900
8801,127130
8802,132281
8804,102609
8805,72287
8807,131955
8808,73459
8809,102760
8810,128990
8812,99648
8816,115029
8817,93571
8820,132451
8821,56313
8822,115981
8823,103938
8824,147109
8825,108189
8826,107669
8827,105031
8828,93056
8829,96272
8830,95430
8831,89331
8832,65761
8833,130694
8835,69625
8836,169583
8837,87738
8840,126671
8844,129857
8846,75460
8848,109904
8850,109135
8852,107061
8853,156058
8854,100034
8857,95930
8858,-
8859,82388
8861,53471
8863,91272
8865,70334
8867,125354
8869,79362
8872,79597
8873,89784
8876,99755
8879,71982
8880,85223
8882,77996
8884,80074
8886,109698
8887,97688
8889,128413
8890,-
8901,43783
8902,96389
8904,81402
10001,92840
10002,36982
10003,118161
10004,190223
10005,189702
10006,179044
10007,224063
10009,63717
10010,132988
10011,138272
10012,106467
10013,113191
10014,133501
10016,126628
10017,131045
10018,122484
10019,103792
10020,-
10021,122169
10022,150718
10023,132605
10024,143623
10025,91624
10026,59691
10027,51938
10028,122969
10029,33720
10030,42348
10031,53660
10032,53525
10033,63093
10034,54406
10035,29799
10036,95301
10037,46263
10038,95702
10039,42278
10040,49677
10044,104808
10065,148441
10069,132500
10075,138640
10103,-
10110,-
10111,-
10112,-
10115,-
10119,-
10128,121829
10152,-
10153,-
10154,-
10162,152336
10165,-
10167,-
10168,-
10169,-
10170,-
10171,-
10172,-
10173,-
10174,-
10177,-
10199,-
10271,-
10278,-
10279,-
10280,182760
10282,"250,000+"
10301,62052
10302,66096
10303,67215
10304,54199
10305,79742
10306,80834
10307,85103
10308,103027
10309,109457
10310,76075
10311,-
10312,97407
10314,91505
10451,30349
10452,29579
10453,29136
10454,21447
10455,28585
10456,27917
10457,29767
10458,35423
10459,29284
10460,27545
10461,58305
10462,54278
10463,58408
10464,96366
10465,75617
10466,58393
10467,39372
10468,37804
10469,65399
10470,61266
10471,88722
10472,33498
10473,41508
10474,22965
10475,51951
10501,215515
10502,167195
10503,80347
10504,212121
10505,143000
10506,224167
10507,69852
10509,104568
10510,174881
10511,109375
10512,98091
10514,"250,000+"
10516,107171
10517,105357
10518,175750
10519,156411
10520,110094
10522,143462
10523,100816
10524,124006
10526,139671
10527,183824
10528,112437
10530,109315
10532,110417
10533,158860
10535,-
10536,183365
10537,99565
10538,196944
10541,107180
10543,104252
10545,-
10546,237708
10547,110685
10548,89572
10549,108287
10550,49648
10552,77242
10553,74942
10560,132303
10562,81952
10566,57022
10567,134719
10570,146969
10573,87977
10576,199167
10577,164181
10578,111076
10579,108750
10580,195172
10583,208212
10588,111862
10589,100313
10590,153571
10591,98071
10594,165179
10595,109950
10596,85417
10597,237667
10598,128545
10601,71290
10603,95833
10604,101508
10605,116895
10606,80492
10607,136250
10701,47525
10703,66322
10704,75182
10705,52232
10706,142500
10707,114386
10708,115435
10709,128365
10710,88228
10801,64043
10803,157143
10804,182396
10805,72138
10901,96460
10910,-
10911,-
10913,151279
10914,98661
10915,-
10916,104583
10917,111677
10918,108073
10919,105321
10920,120378
10921,91875
10922,79832
10923,77303
10924,105000
10925,78893
10926,85288
10927,63191
10928,84267
10930,136303
10931,69844
10932,-
10933,95673
10940,62486
10941,76676
10950,76827
10952,59304
10953,-
10954,107077
10956,142912
10958,104150
10960,87479
10962,112875
10963,76118
10964,175234
10965,111250
10968,123580
10969,107093
10970,87895
10973,99375
10974,103942
10975,75625
10976,59864
10977,54759
10979,-
10980,110625
10983,118708
10984,127344
10985,181211
10986,176250
10987,129167
10988,92031
10989,113135
10990,103642
10992,105245
10993,47383
10994,164464
10996,115217
10998,89135
11001,113300
11003,104349
11004,95436
11005,55313
11010,111135
11020,158295
11021,102596
11023,130061
11024,128450
11030,200703
11040,129344
11042,-
11050,133882
11096,60675
11101,75581
11102,71382
11103,76234
11104,67751
11105,79883
11106,68530
11109,160625
11201,129248
11203,54457
11204,53093
11205,58872
11206,39753
11207,39382
11208,42403
11209,77917
11210,69385
11211,81228
11212,26521
11213,44831
11214,56911
11215,132091
11216,67795
11217,119375
11218,73470
11219,40683
11220,50191
11221,56900
11222,93488
11223,54023
11224,32549
11225,59820
11226,58257
11228,72902
11229,64631
11230,53070
11231,99643
11232,61200
11233,44905
11234,85807
11235,54646
11236,70793
11237,53303
11238,91846
11239,29172
11351,-
11354,40786
11355,42507
11356,61859
11357,85818
11358,68848
11359,-
11360,83063
11361,87892
11362,93333
11363,101019
11364,82028
11365,67642
11366,84301
11367,63546
11368,54211
11369,54184
11370,63706
11371,-
11372,60659
11373,54584
11374,66795
11375,84713
11377,58948
11378,77710
11379,83883
11385,75340
11411,98207
11412,81608
11413,93432
11414,75471
11415,70900
11416,73370
11417,76868
11418,68920
11419,75835
11420,79273
11421,73107
11422,88130
11423,71194
11424,-
11425,-
11426,98987
11427,79385
11428,78368
11429,88300
11430,-
11432,62148
11433,54253
11434,64087
11435,66137
11436,75222
11451,-
11501,101339
11507,133324
11509,126836
11510,115822
11514,82344
11516,109053
11518,90417
11520,82200
11530,168019
11542,80607
11545,163606
11547,80833
11548,135385
11549,-
11550,64155
11552,122367
11553,79872
11554,106409
11556,-
11557,127583
11558,96368
11559,97392
11560,140568
11561,99240
11563,99947
11565,128301
11566,152337
11568,214250
11569,156750
11570,117107
11572,118480
11575,90577
11576,182199
11577,149091
11579,134107
11580,110575
11581,117200
11590,106959
11596,137500
11598,145139
11691,50267
11692,46819
11693,60569
11694,84485
11697,105750
11701,86447
11702,130337
11703,93938
11704,95912
11705,112193
11706,91204
11709,108951
11710,136281
11713,84038
11714,114095
11715,122639
11716,93317
11717,82237
11718,127931
11719,68616
11720,109550
11721,141976
11722,75021
11724,"250,000+"
11725,133893
11726,75085
11727,82655
11729,94387
11730,122826
11731,120619
11732,119028
11733,155455
11735,109858
11738,110232
11739,153958
11740,124527
11741,107220
11742,107056
11743,128187
11746,116560
11747,126607
11749,93555
11751,109958
11752,106467
11753,175724
11754,101710
11755,116788
11756,125486
11757,96369
11758,120149
11762,132426
11763,88438
11764,131332
11765,"250,000+"
11766,133050
11767,116599
11768,136549
11769,103864
11770,-
11771,121481
11772,80219
11776,101793
11777,115184
11778,97790
11779,98450
11780,125610
11782,116893
11783,134229
11784,93050
11786,133111
11787,128250
11788,116468
11789,102052
11790,130607
11791,174675
11792,145341
11793,139543
11794,-
11795,125691
11796,114408
11797,182569
11798,81378
11801,110302
11803,147469
11804,112946
11901,66438
11930,102639
11931,-
11932,103056
11933,77061
11934,106892
11935,102688
11937,97961
11939,79408
11940,104583
11941,123125
11942,92250
11944,58939
11946,83301
11947,-
11948,-
11949,96505
11950,95278
11951,74100
11952,92042
11953,85103
11954,96389
11955,65724
11956,69886
11957,70000
11958,92179
11959,69167
11960,138833
11961,70244
11962,113182
11963,87688
11964,82768
11965,123635
11967,86953
11968,106271
11970,-
11971,76250
11972,89531
11973,-
11975,142969
11976,144167
11977,117216
11978,103990
11980,98702
12007,-
12008,97083
12009,90524
12010,49036
12015,63068
12017,68393
12018,96667
12019,106866
12020,82933
12022,50000
12023,74583
12024,-
12025,63378
12027,101667
12028,74091
12029,96932
12031,33889
12032,48971
12033,77232
12035,58250
12036,57045
12037,58266
12040,-
12041,94432
12042,78333
12043,55198
12045,51750
12046,87240
12047,58199
12051,58704
12052,77679
12053,93571
12054,103384
12056,85284
12057,63158
12058,70030
12059,80278
12060,83155
12061,98226
12062,73929
12063,-
12064,57500
12065,93840
12066,68424
12067,80938
12068,65286
12069,40515
12070,53203
12071,53875
12072,58750
12074,81008
12075,72419
12076,56765
12077,109052
12078,44155
12083,78972
12084,79239
12085,30625
12086,62500
12087,60057
12089,-
12090,54070
12092,35878
12093,52188
12094,82730
12095,54898
12106,83750
12108,73750
12110,81953
12115,-
12116,49241
12117,56417
12118,76431
12120,64188
12121,103707
12122,50679
12123,92946
12124,65806
12125,66328
12130,-
12131,43750
12132,-
12134,57955
12136,102050
12137,74196
12138,62500
12139,73438
12140,96364
12143,63685
12144,72006
12147,76250
12148,111476
12149,57500
12150,69766
12151,96000
12153,85833
12154,75578
12155,58295
12156,135185
12157,70988
12158,85043
12159,89009
12160,65469
12161,-
12164,72083
12165,97500
12166,44688
12167,45966
12168,75795
12169,102857
12170,87530
12172,47841
12173,69609
12174,-
12175,62639
12176,-
12177,113173
12180,55315
12182,52467
12183,55104
12184,75757
12185,80500
12186,106250
12187,58214
12188,70328
12189,52594
12190,50833
12192,72411
12193,63750
12194,42250
12195,29563
12196,94766
12197,48704
12198,77714
12202,27750
12203,61519
12204,57953
12205,75514
12206,36396
12207,18582
12208,64295
12209,51286
12210,40966
12211,103946
12222,-
12302,77740
12303,67323
12304,50949
12305,37875
12306,66231
12307,27145
12308,48092
12309,108019
12401,56668
12404,52011
12405,52813
12406,-
12407,39402
12409,91453
12410,43148
12411,80278
12412,64702
12413,41774
12414,38498
12416,28981
12417,80833
12418,70938
12419,69219
12420,106667
12421,71771
12422,-
12423,52708
12424,65833
12427,-
12428,47784
12429,-
12430,54167
12431,70694
12432,21000
12433,-
12434,37434
12435,61042
12436,-
12438,-
12439,36563
12440,81985
12441,34091
12442,29091
12443,96515
12444,59615
12446,59268
12448,123393
12449,52799
12450,51853
12451,58775
12452,62847
12453,-
12454,54432
12455,55402
12456,61250
12457,57542
12458,46488
12459,-
12460,27143
12461,80808
12463,73945
12464,50972
12465,45735
12466,70000
12468,54338
12469,48400
12470,63750
12471,78516
12472,60750
12473,47458
12474,49545
12475,-
12477,57527
12480,-
12481,54424
12482,36483
12483,-
12484,65485
12485,55303
12486,89318
12487,65243
12489,27188
12490,-
12491,77794
12492,-
12493,-
12494,100000
12495,89231
12496,65197
12498,61797
12501,65345
12502,76780
12503,69844
12504,168438
12507,77813
12508,75962
12512,76964
12513,-
12514,113140
12515,97039
12516,91750
12517,-
12518,82230
12520,101500
12521,92610
12522,55417
12523,56991
12524,82196
12525,78979
12526,76964
12527,-
12528,75502
12529,83892
12530,-
12531,117478
12533,105150
12534,53743
12538,75297
12540,120341
12542,84777
12543,75563
12545,85286
12546,66208
12547,87222
12548,70509
12549,92870
12550,62222
12553,81709
12561,72907
12563,103098
12564,91545
12565,50472
12566,78330
12567,59661
12569,87500
12570,102607
12571,85170
12572,78067
12574,-
12575,142228
12577,142931
12578,105909
12580,70757
12581,81653
12582,109144
12583,92563
12585,86466
12586,83397
12589,83133
12590,91595
12592,55994
12594,72118
12601,48132
12603,92454
12604,-
12701,40947
12719,72946
12720,65179
12721,85750
12722,-
12723,55000
12724,71216
12725,80625
12726,51250
12729,49571
12732,51000
12733,-
12734,54400
12736,-
12737,79946
12738,58500
12740,70109
12741,47250
12742,-
12743,66250
12745,35926
12746,71154
12747,49250
12748,70682
12749,-
12750,117697
12751,43105
12752,40313
12754,41659
12758,51386
12759,27813
12760,66094
12762,55083
12763,33077
12764,50417
12765,88438
12766,60911
12767,66250
12768,66250
12769,-
12770,46250
12771,56658
12775,103802
12776,56750
12777,93438
12778,-
12779,31672
12780,54722
12781,64167
12783,70327
12784,-
12785,85231
12786,61250
12787,85625
12788,71359
12789,49868
12790,74375
12791,81290
12792,46731
12801,50232
12803,59690
12804,74036
12808,66023
12809,55410
12810,59674
12811,55917
12812,73000
12814,51172
12815,55125
12816,59375
12817,67222
12819,70833
12821,82770
12822,58668
12823,72171
12824,96458
12827,67885
12828,62773
12831,87513
12832,44235
12833,83080
12834,71677
12835,57778
12836,66607
12837,63508
12838,66500
12839,53199
12841,51250
12842,58398
12843,36429
12844,83750
12845,61868
12846,58950
12847,70000
12849,-
12850,84651
12851,50000
12852,53875
12853,40380
12855,43333
12856,50464
12857,62961
12858,102727
12859,100000
12860,72339
12861,66250
12862,-
12863,104018
12864,-
12865,57061
12866,85351
12870,51938
12871,68487
12872,-
12873,64375
12874,91000
12878,56250
12883,48229
12884,53438
12885,51452
12886,59286
12887,60085
12901,50750
12903,66290
12910,51696
12911,-
12912,55455
12913,52386
12914,57731
12916,60139
12917,59643
12918,63806
12919,53512
12920,57660
12921,78611
12922,-
12923,57132
12924,-
12926,48707
12927,49167
12928,60682
12929,51429
12930,66042
12932,62083
12933,-
12934,42019
12935,56458
12936,58750
12937,45800
12939,58631
12941,79309
12942,83333
12943,32375
12944,54608
12945,54444
12946,60464
12950,60139
12952,49911
12953,48721
12955,51964
12956,59052
12957,45050
12958,54965
12959,41853
12960,64911
12961,-
12962,68630
12964,100625
12965,53269
12966,48352
12967,39464
12969,42778
12970,75833
12972,73897
12973,61000
12974,53990
12975,54792
12976,55000
12977,-
12978,-
12979,58692
12980,54663
12981,58947
12983,53739
12985,-
12986,56650
12987,63750
12989,64250
12992,63583
12993,51581
12996,57118
12997,61736
12998,43774
13020,65417
13021,52842
13024,-
13026,71607
13027,77565
13028,63049
13029,77378
13030,69125
13031,78819
13032,58894
13033,64886
13034,73929
13035,82250
13036,59133
13037,78669
13039,91893
13040,52339
13041,82411
13042,65750
13044,66349
13045,53592
13051,93774
13052,51250
13053,64831
13054,73725
13057,62963
13060,58262
13061,68409
13062,-
13063,81845
13064,-
13066,92177
13068,67098
13069,51931
13071,66719
13072,57212
13073,61467
13074,60000
13076,59917
13077,64602
13078,91786
13080,58274
13081,87059
13082,74450
13083,69792
13084,65833
13087,116250
13088,60775
13090,75495
13092,68000
13101,57054
13102,61125
13103,23954
13104,103096
13108,76435
13110,82500
13111,43155
13112,68250
13113,86563
13114,65964
13115,60000
13116,55984
13117,50313
13118,59883
13120,47125
13122,76477
13123,-
13124,60833
13126,53134
13131,58063
13132,75503
13134,77083
13135,57444
13136,47857
13138,-
13140,54011
13141,58393
13142,54467
13143,56793
13144,45192
13145,51466
13146,55490
13147,59643
13148,53038
13152,92875
13153,51719
13155,63750
13156,55250
13157,44271
13158,57448
13159,74280
13160,66196
13162,133426
13163,45417
